m,w,d,wdRatio,SCcomp,SCtheor,theta1,theta2,theta3,theta4,theta5
5,19.25,55,0.35,0.854480444444444,0.635359391376191,12.5753444357308,31.8267273947618,50.5981436355456,12.9204184140395,0
5,19.25,55,0.35,0.891272888888889,0.635359391376191,27.6302417152111,56.5516928617756,37.7005553235516,48.3831972271512,0
4,8.1,54,0.15,0.511546222222222,0.523897274573418,43.1381692785201,11.5838426977139,29.3992068607332,0,0
2,6,60,0.1,0.212843111111111,0.208797659642211,37.8566032578769,0,0,0,0
4,16.5,55,0.3,0.762461333333333,0.709948452238572,39.1456154761785,46.6910563864963,37.0810726357909,0,0
4,10.2,51,0.2,0.575595555555556,0.623452789007165,54.9929914298292,25.9571156578735,25.6198954608118,0,0
2,15,60,0.25,0.457096888888889,0.438959968979379,16.5210167588804,0,0,0,0
5,2.9,58,0.05,0.266568888888889,0.260402347844048,45.9431697245895,32.4459754640572,10.1590949074122,55.8072284182038,0
3,2.8,56,0.05,0.158092444444444,0.162014911398325,36.4422639970561,28.131293948328,0,0,0
4,16.2,54,0.3,0.77226,0.709948452238572,35.8568311012287,25.5425776070984,7.31049660329122,0,0
3,12.75,51,0.25,0.592794222222222,0.586271169820366,4.88979494302919,17.3674303322848,0,0,0
5,11,55,0.2,0.638067555555556,0.702335950367007,3.50869465579708,4.41636784503614,20.2726067641262,20.1642691994228,0
6,19.95,57,0.35,0.885464888888889,0.479529637748512,52.971920609253,30.7133960688573,22.5721687879639,53.0257287298335,14.7457093216686
2,15.6,52,0.3,0.519273777777778,0.493538290724796,9.4561938159026,0,0,0,0
3,7.5,50,0.15,0.410864,0.418903718043597,13.7191197571191,40.2070675075268,0,0,0
6,8.4,56,0.15,0.656121777777778,0.681922863405995,58.3097691912743,29.5302755563412,18.061616499493,35.8258184377123,32.6029689046053
2,12.75,51,0.25,0.448162222222222,0.438959968979379,15.5129330617091,0,0,0,0
4,19.95,57,0.35,0.819165777777778,0.69688860103623,30.0491587365898,53.6388794257693,57.0430019365824,0,0
4,9,60,0.15,0.511233777777778,0.523897274573418,29.7796919668215,52.6398029441185,12.7942755072275,0,0
2,2.8,56,0.05,0.108433333333333,0.109934441829515,27.982333811986,0,0,0,0
3,19.25,55,0.35,0.738625333333333,0.664117266728631,42.3616997899197,55.7704754276359,0,0,0
6,3,60,0.05,0.335753777777778,0.306709314720961,53.278095573355,38.3264275459577,0.657245923253362,58.6355216651743,23.1316968924802
3,14,56,0.25,0.603556,0.586271169820366,57.5336068325189,51.3240863508402,0,0,0
4,21.6,54,0.4,0.852701333333333,0.646290294621859,2.94975100158997,18.4460879683332,19.2125802855694,0,0
4,11.4,57,0.2,0.616757777777778,0.623452789007165,22.0378222744226,56.4863639775484,16.0912514045278,0,0
5,22.4,56,0.4,0.877825777777778,0.499942724709524,54.3901978689778,3.4009843049057,33.4041898342831,0.177681645240286,0
2,10.4,52,0.2,0.376833777777778,0.373310423217143,32.1188263672769,0,0,0,0
3,16.8,56,0.3,0.668074666666667,0.636384387633061,14.3514744443261,3.84353525705059,0,0,0
2,5.5,55,0.1,0.224523111111111,0.208797659642211,36.9881310580298,0,0,0,0
2,5.3,53,0.1,0.232220444444444,0.208797659642211,5.27130906337571,0,0,0,0
4,8.4,56,0.15,0.514219111111111,0.523897274573418,13.1853247906922,39.2552255107794,11.6081050093761,0,0
2,22.4,56,0.4,0.636932,0.56948126216517,25.0584762895334,0,0,0,0
2,12.75,51,0.25,0.449688,0.438959968979379,14.1613473669703,0,0,0,0
2,7.95,53,0.15,0.299950222222222,0.296589653438087,55.7254013606871,0,0,0,0
6,17.5,50,0.35,0.888802666666667,0.479529637748512,25.1878374537642,23.8034615313809,24.7758385553656,58.4372487415247,14.2737097418871
2,17.5,50,0.35,0.576472444444444,0.537045388453393,57.5973789219574,0,0,0,0
6,23.2,58,0.4,0.948468888888889,0.230427097370068,36.4939244860432,59.342495504676,33.7533658328231,29.7532832024435,15.1824772488882
2,11.4,57,0.2,0.348805333333333,0.373310423217143,59.257121176724,0,0,0,0
3,5.3,53,0.1,0.32576,0.301649484079524,5.49637578178708,37.8960640373905,0,0,0
3,21.6,54,0.4,0.787709333333333,0.669469807107075,53.4464403653542,13.4537740785764,0,0,0
5,18.9,54,0.35,0.834650222222222,0.635359391376191,35.3315807812617,5.50196930039393,15.0349738473104,35.6262844350815,0
4,22.8,57,0.4,0.866861777777778,0.646290294621859,29.9791529164819,38.088158686722,5.18162929135742,0,0
2,18.55,53,0.35,0.576096,0.537045388453393,3.98943898471018,0,0,0,0
6,2.5,50,0.05,0.317529777777778,0.306709314720961,34.4120634904427,26.3519144364695,1.64212485632987,2.98195821829014,14.3131713410983
2,16.5,55,0.3,0.511938666666667,0.493538290724796,6.59983169052289,0,0,0,0
4,22.4,56,0.4,0.857247111111111,0.646290294621859,43.8386169689969,58.8576040750593,35.2925320609617,0,0
4,14,56,0.25,0.703985777777778,0.685469848228883,45.8590251568421,36.0374385748829,43.355149591842,0,0
4,15.3,51,0.3,0.767180888888889,0.709948452238572,52.588566213412,15.1014066633264,21.3890493767765,0,0
3,20.8,52,0.4,0.775284888888889,0.669469807107075,5.87186537840426,41.6273957833947,0,0,0
2,5.6,56,0.1,0.217010222222222,0.208797659642211,42.5826573689584,0,0,0,0
6,14.75,59,0.25,0.799805777777778,0.739529637748512,40.5574321021301,47.0999103585954,32.1988904276104,0.266846170063142,11.9166680736281
4,13.5,54,0.25,0.709187555555556,0.685469848228883,38.8115173494359,35.1404466187195,45.9798614657991,0,0
2,13.5,54,0.25,0.435440888888889,0.438959968979379,58.6318956509025,0,0,0,0
6,21.6,54,0.4,0.953824888888889,0.230427097370068,45.0915954936939,54.5641890207464,22.3990697884993,6.97743741811934,31.5072608381436
3,18.2,52,0.35,0.731583111111111,0.664117266728631,12.5246991325917,31.8258553950399,0,0,0
2,5.6,56,0.1,0.216976,0.208797659642211,6.6645531746747,0,0,0,0
5,22,55,0.4,0.922601777777778,0.499942724709524,18.8104635141768,45.7284231755426,57.2715819715438,38.7530267704597,0
4,10.4,52,0.2,0.617956,0.623452789007165,26.5880577085353,29.2871880225089,51.6678876257633,0,0
5,12.5,50,0.25,0.784235111111111,0.736556004204932,6.70568822378418,34.5353570808372,27.6994478464795,32.7269601376325,0
2,14,56,0.25,0.456117333333333,0.438959968979379,28.9156427536507,0,0,0,0
2,20.3,58,0.35,0.582117333333333,0.537045388453393,17.4821553832737,0,0,0,0
4,5.2,52,0.1,0.406866222222222,0.386803304927642,48.5218253258563,4.00039708548138,11.7517477596714,0,0
6,14,56,0.25,0.835276888888889,0.739529637748512,57.0012990313208,6.00235233307866,52.7240287599882,53.487036998973,12.842206503956
2,15.3,51,0.3,0.520607111111111,0.493538290724796,6.99299996780594,0,0,0,0
3,10,50,0.2,0.518693777777778,0.513777613290544,41.0260845205954,32.8136547808573,0,0,0
6,6,60,0.1,0.518172888888889,0.534016935856293,39.9096995088804,44.6086967162288,22.7074447333785,28.4860997892658,6.3757031807848
6,11.4,57,0.2,0.762928,0.750427097370068,43.692948171452,17.1385976894569,35.6212047405875,22.2318146735007,47.7382576741199
2,23.2,58,0.4,0.520085333333333,0.56948126216517,0.442227448320995,0,0,0,0
6,19.95,57,0.35,0.914151111111111,0.479529637748512,53.0995249821915,27.9386728148853,22.2935070358284,4.98129622683849,59.8331134291333
6,2.85,57,0.05,0.286150222222222,0.306709314720961,39.2928039104361,24.7087825211957,28.5821022067605,23.2962603581468,27.1234228415836
2,10.2,51,0.2,0.394345333333333,0.373310423217143,2.58667588296129,0,0,0,0
4,14.5,58,0.25,0.696631555555556,0.685469848228883,15.4151565307258,43.5755362333396,42.7951759990743,0,0
4,23.2,58,0.4,0.872761333333333,0.646290294621859,29.6916098765395,45.6904298297513,40.0226822701274,0,0
6,2.95,59,0.05,0.303469777777778,0.306709314720961,34.0713127611994,7.20907567348141,58.2197651277784,50.3979986230324,3.73899878117378
3,11.2,56,0.2,0.521567555555556,0.513777613290544,55.1461856584216,24.9091014316841,0,0,0
5,21.6,54,0.4,0.926315111111111,0.499942724709524,38.1229166218083,54.093302883868,52.2950213610937,8.56295582322761,0
3,14.5,58,0.25,0.599945333333333,0.586271169820366,14.808660876279,22.1671326113643,0,0,0
3,10.2,51,0.2,0.52076,0.513777613290544,44.7363578544256,5.87867515006273,0,0,0
6,2.9,58,0.05,0.308876,0.306709314720961,50.9206699894018,27.0526428173223,36.3195160640203,21.2682024401508,45.5457273814704
4,14.75,59,0.25,0.698098666666667,0.685469848228883,27.4192742383816,52.9673827511256,29.6143589835304,0,0
5,14.25,57,0.25,0.776856888888889,0.736556004204932,32.8061944427147,47.0664847866854,26.7811569568523,54.7144780089808,0
2,23.2,58,0.4,0.632047555555556,0.56948126216517,33.5044003921102,0,0,0,0
2,19.95,57,0.35,0.568344444444444,0.537045388453393,25.0427813753406,0,0,0,0
3,8.4,56,0.15,0.414128888888889,0.418903718043597,41.3614959719716,51.8320580573461,0,0,0
3,13.5,54,0.25,0.604446222222222,0.586271169820366,14.3820048704662,45.4513950117789,0,0,0
5,10.6,53,0.2,0.685141333333333,0.702335950367007,28.8555090544071,16.7103550665456,9.48217050667047,23.7244807235559,0
3,5.7,57,0.1,0.301930666666667,0.301649484079524,57.4154241533729,11.1801317460421,0,0,0
6,13,52,0.25,0.839552888888889,0.739529637748512,42.2543064644144,39.0947674317176,19.9138156500878,31.294120235855,1.48580632289906
2,17.85,51,0.35,0.572317333333333,0.537045388453393,41.3284226864743,0,0,0,0
5,19.95,57,0.35,0.872293333333333,0.635359391376191,56.7922738807465,17.8811882779235,59.749266580645,33.2668357584364,0
5,20.8,52,0.4,0.900124444444444,0.499942724709524,58.8910858228395,10.2372951796998,56.4636109233538,57.4176011034973,0
2,2.6,52,0.05,0.115116444444444,0.109934441829515,32.7605825415686,0,0,0,0
5,13.25,53,0.25,0.785580888888889,0.736556004204932,26.0011535979667,50.5667450666432,37.5679634178679,16.3528829933058,0
4,20.4,51,0.4,0.871687555555556,0.646290294621859,49.2040994903436,10.8715127429778,5.83582035317962,0,0
2,3,60,0.05,0.127809777777778,0.109934441829515,53.2822526397276,0,0,0,0
2,18,60,0.3,0.525696888888889,0.493538290724796,13.2159673394998,0,0,0,0
2,8.7,58,0.15,0.299968,0.296589653438087,36.1286533262224,0,0,0,0
4,20,50,0.4,0.809591111111111,0.646290294621859,30.6047835546432,8.66765519809568,30.2789938817911,0,0
4,15.6,52,0.3,0.746428444444444,0.709948452238572,20.4112294390835,19.6484555708283,36.8978915174409,0,0
4,15.3,51,0.3,0.768096444444444,0.709948452238572,39.1336484248806,46.1182597511803,23.7459822797871,0,0
3,15.6,52,0.3,0.666628888888889,0.636384387633061,56.932962704512,8.14514111361208,0,0,0
4,2.65,53,0.05,0.202161333333333,0.212170880069836,19.3062038812754,56.8993378907021,12.4404739198721,0,0
4,11.8,59,0.2,0.606712444444444,0.623452789007165,1.04881291285899,47.3109225284674,32.4474111998114,0,0
2,13.5,54,0.25,0.462699555555556,0.438959968979379,29.4818957986273,0,0,0,0
5,14.5,58,0.25,0.777678666666667,0.736556004204932,56.630978603489,47.9595061920594,26.2635850252496,5.41876411714188,0
6,11.6,58,0.2,0.696303111111111,0.750427097370068,48.2276046672842,48.2541767902277,35.7476148383672,19.4992190072192,44.9008751691633
4,13.75,55,0.25,0.702052888888889,0.685469848228883,25.4410104302542,10.5610547939862,16.8333958885669,0,0
6,19.25,55,0.35,0.93348,0.479529637748512,36.3768978260735,43.0612386156238,8.401409914625,34.9832118747393,11.7000033587224
2,3,60,0.05,0.128732444444444,0.109934441829515,31.2110628939197,0,0,0,0
2,16.8,56,0.3,0.519275555555556,0.493538290724796,18.7400262606207,0,0,0,0
5,10.4,52,0.2,0.703695111111111,0.702335950367007,14.4492467700011,23.1825506924067,2.01007524704323,20.8033667194328,0
4,12.5,50,0.25,0.703699111111111,0.685469848228883,34.9163848305273,28.5514626086578,39.7161093642234,0,0
5,6,60,0.1,0.448046666666667,0.464259122186565,32.103680594139,54.8710506494657,38.7398368410463,9.20816446799176,0
2,2.6,52,0.05,0.114919555555556,0.109934441829515,31.6627371070943,0,0,0,0
2,2.8,56,0.05,0.107360888888889,0.109934441829515,58.8769634341641,0,0,0,0
2,5.1,51,0.1,0.223650666666667,0.208797659642211,4.70937664437638,0,0,0,0
5,11,55,0.2,0.707420444444444,0.702335950367007,36.3086159444582,52.9842865609317,7.31493290109158,17.4153154551701,0
2,5,50,0.1,0.217064444444444,0.208797659642211,11.1051977123241,0,0,0,0
5,22,55,0.4,0.922163555555556,0.499942724709524,50.6779165039446,13.7253945633958,25.7023828821769,22.0974685670134,0
5,20.8,52,0.4,0.884269333333333,0.499942724709524,45.180227813362,31.1903100163072,45.6044710678056,52.8521701806699,0
3,20,50,0.4,0.77944,0.669469807107075,33.6908548835725,53.4271371726663,0,0,0
2,10.6,53,0.2,0.369738222222222,0.373310423217143,34.055457694132,0,0,0,0
6,11.2,56,0.2,0.761336444444444,0.750427097370068,57.9091165318386,49.7082378850258,48.8041358939451,57.3056727889742,10.9871838593076
5,17.7,59,0.3,0.837618222222222,0.714230484541327,40.8610804862499,19.8035272775579,2.08153251433059,7.21133826832927,0
3,20.65,59,0.35,0.686660444444444,0.664117266728631,26.9968334625589,59.3121806571955,0,0,0
2,19.25,55,0.35,0.562620888888889,0.537045388453393,58.5275170347924,0,0,0,0
6,5.3,53,0.1,0.513645777777778,0.534016935856293,3.48040890078567,26.6469621127501,26.465615336147,19.6020319782601,54.8638988665544
4,17.1,57,0.3,0.775702666666667,0.709948452238572,49.9068850361189,15.4821206586622,46.1544863426882,0,0
4,2.95,59,0.05,0.214922666666667,0.212170880069836,58.338018766522,7.01857174332328,30.4987805424147,0,0
5,2.5,50,0.05,0.272379555555556,0.260402347844048,26.4658605041195,7.78701379926879,58.2961471402429,56.4091954975477,0
6,22.8,57,0.4,0.951096888888889,0.230427097370068,42.1485290786586,22.2787310885224,3.84635646089436,26.6071053472699,32.5792411424587
4,19.6,56,0.35,0.830660888888889,0.69688860103623,56.8208132559624,37.8731073264945,52.7302489731086,0,0
2,21,60,0.35,0.584048444444444,0.537045388453393,13.8745908560353,0,0,0,0
6,17.1,57,0.3,0.897748,0.649230484541327,41.1473745315856,47.8031344971716,31.7776190021841,45.2783467914648,30.2132514790944
6,2.95,59,0.05,0.303349333333333,0.306709314720961,10.5027440244281,45.8499587670949,27.5599419735575,36.3638209340558,21.8423716749308
4,18,60,0.3,0.775745777777778,0.709948452238572,52.7279284383474,36.5839078444146,58.0659455289352,0,0
5,20.65,59,0.35,0.885953777777778,0.635359391376191,13.5939354294282,6.07599799144771,49.6955478309707,25.4681991947777,0
5,21.2,53,0.4,0.880924,0.499942724709524,18.7320094924007,32.9817805407526,33.1548976764648,38.4240275658591,0
4,5.4,54,0.1,0.405594666666667,0.386803304927642,22.1433243884591,4.81587765322235,14.1784724131772,0,0
6,23.2,58,0.4,0.952021333333333,0.230427097370068,8.10877538444837,33.02035147455,3.23030087029771,40.5932097697032,49.3368353255333
6,5.3,53,0.1,0.540096444444444,0.534016935856293,46.7923072360383,29.2337052310531,32.95045005562,52.6929959123966,59.2974555544644
2,8.25,55,0.15,0.296009333333333,0.296589653438087,44.8690659067128,0,0,0,0
6,15.9,53,0.3,0.892352888888889,0.649230484541327,57.0682772639059,54.4602428745827,27.4454707022411,43.9902620070575,33.4944040809124
6,11.8,59,0.2,0.745048,0.750427097370068,53.5961738890565,23.1599900981263,43.6530462537815,54.7589806806808,54.2476244639115
2,2.8,56,0.05,0.107041333333333,0.109934441829515,0.557413045909607,0,0,0,0
2,2.9,58,0.05,0.117168444444444,0.109934441829515,11.4497647630281,0,0,0,0
6,20.3,58,0.35,0.924390666666667,0.479529637748512,25.5630063587858,18.0130894963667,40.8174284546815,51.5109401466576,52.3075764126768
6,19.25,55,0.35,0.934516444444444,0.479529637748512,29.3124305920916,3.92003739090505,27.418862213996,35.7333182217292,6.6050079320725
3,8.4,56,0.15,0.415592888888889,0.418903718043597,26.1234649589946,24.9060110858755,0,0,0
2,7.8,52,0.15,0.296324444444444,0.296589653438087,42.5457050309784,0,0,0,0
5,2.55,51,0.05,0.268608,0.260402347844048,4.67811719567245,44.1144053393487,33.3689996634428,50.062271365635,0
2,7.5,50,0.15,0.297600888888889,0.296589653438087,39.3932341056794,0,0,0,0
3,15.3,51,0.3,0.671528,0.636384387633061,31.4398364333717,2.75340685366231,0,0,0
2,11.4,57,0.2,0.379030666666667,0.373310423217143,36.0807844502056,0,0,0,0
3,14.25,57,0.25,0.592086222222222,0.586271169820366,18.8897202010549,48.287318753886,0,0,0
2,5.6,56,0.1,0.217392888888889,0.208797659642211,52.0939748665511,0,0,0,0
6,12.5,50,0.25,0.839424444444444,0.739529637748512,56.671922606902,47.5486140864031,23.9597057559512,52.406969888577,40.4637795537858
3,5.9,59,0.1,0.233310222222222,0.301649484079524,19.598460146597,19.5091016402944,0,0,0
4,17.85,51,0.35,0.817031111111111,0.69688860103623,41.2974209052392,38.5989971230304,49.2812115458971,0,0
3,2.95,59,0.05,0.165968444444444,0.162014911398325,42.790986380245,34.5006189284465,0,0,0
5,19.6,56,0.35,0.885133777777778,0.635359391376191,48.0547355416518,40.2207589357896,32.1064488579846,41.1555669862582,0
6,17.7,59,0.3,0.886195111111111,0.649230484541327,11.337919959262,45.0885257908567,13.294829969385,24.9869887869734,47.452415805269
3,2.6,52,0.05,0.16832,0.162014911398325,2.57177016933878,38.3497920877267,0,0,0
3,10.2,51,0.2,0.521085777777778,0.513777613290544,53.0673519751417,20.4608466182496,0,0,0
3,17.5,50,0.35,0.733303555555556,0.664117266728631,2.38677265223333,31.7891181568455,0,0,0
6,14,56,0.25,0.840248888888889,0.739529637748512,38.6319730884399,55.3158345776007,13.1554342119225,53.0942630876961,2.92931900083279
6,2.7,54,0.05,0.281959555555556,0.306709314720961,35.6799934403982,11.8077168229816,47.7654727399968,12.6592930328218,10.4648111105046
5,22.8,57,0.4,0.923416,0.499942724709524,12.8939025099257,54.8153880261304,22.811805000495,2.0989370964542,0
3,23.6,59,0.4,0.781916444444444,0.669469807107075,34.9481201322302,33.6471762209912,0,0,0
2,5.2,52,0.1,0.228538666666667,0.208797659642211,49.6091778318441,0,0,0,0
3,7.8,52,0.15,0.408923111111111,0.418903718043597,17.791438973555,25.6906825923543,0,0,0
2,14.25,57,0.25,0.450544888888889,0.438959968979379,41.1347664104295,0,0,0,0
3,20.8,52,0.4,0.776036888888889,0.669469807107075,44.8963027768533,23.4136519301999,0,0,0
6,8.55,57,0.15,0.649946222222222,0.681922863405995,20.7393176603756,52.6294744025528,45.0316750142475,26.0655200404809,24.0396418776105
3,10.8,54,0.2,0.497805333333333,0.513777613290544,4.36274654316587,26.4168462925298,0,0,0
5,8.1,54,0.15,0.59212,0.611570323027551,6.06070835949211,28.6128084984893,17.5446205103527,0.976953217342524,0
6,5.7,57,0.1,0.508616888888889,0.534016935856293,9.26341813307251,58.4589523543868,30.1597410192294,53.4844916185706,43.5894649885032
4,13.25,53,0.25,0.705890222222222,0.685469848228883,31.5728736511647,47.814911057431,16.4205556938284,0,0
3,8.85,59,0.15,0.405486666666667,0.418903718043597,5.59914900852639,12.4008244147209,0,0,0
3,8.55,57,0.15,0.405269333333333,0.418903718043597,53.1795163817845,3.11557142404289,0,0,0
2,2.6,52,0.05,0.114933777777778,0.109934441829515,1.57735678363679,0,0,0,0
4,6,60,0.1,0.382132444444444,0.386803304927642,42.9500183142254,29.3187440665832,4.68445545148855,0,0
4,16.8,56,0.3,0.767080888888889,0.709948452238572,25.1730889859126,6.64785877695547,48.9968664469829,0,0
3,14.5,58,0.25,0.596848,0.586271169820366,30.5898018403186,18.1620002008011,0,0,0
6,2.9,58,0.05,0.305261777777778,0.306709314720961,54.0527816182777,27.8426021369331,28.1618382036652,9.22884783826564,57.7076951822891
6,10.8,54,0.2,0.71902,0.750427097370068,7.59457882423089,55.5255168591909,0.334867336190492,11.1833043738095,19.4436618670472
2,5.8,58,0.1,0.210446666666667,0.208797659642211,28.9367762469134,0,0,0,0
3,5.4,54,0.1,0.323529777777778,0.301649484079524,11.1270593775113,19.4552886727235,0,0,0
3,19.95,57,0.35,0.719616888888889,0.664117266728631,20.0122436369527,34.8139495082814,0,0,0
3,7.8,52,0.15,0.408960888888889,0.418903718043597,40.6248021344911,31.1895929530112,0,0,0
2,2.6,52,0.05,0.115006666666667,0.109934441829515,26.3956451296868,0,0,0,0
3,18,60,0.3,0.672476888888889,0.636384387633061,46.4373053588885,38.1683405187476,0,0,0
5,16.8,56,0.3,0.835337777777778,0.714230484541327,46.3833801424614,23.5492954962159,36.3174071443781,14.8459724284552,0
3,2.65,53,0.05,0.155528,0.162014911398325,8.50774510443939,24.6920825203355,0,0,0
2,20.3,58,0.35,0.581974222222222,0.537045388453393,5.93221837715161,0,0,0,0
6,5.1,51,0.1,0.527408,0.534016935856293,39.7665576125371,57.2745664663157,48.8738675534743,37.3951670041451,19.6961250238866
3,10.6,53,0.2,0.444949333333333,0.513777613290544,52.6655513882346,0.369269598672619,0,0,0
5,7.95,53,0.15,0.589275555555556,0.611570323027551,38.8860419781078,55.2687766288192,53.5844268657391,59.8307596653365,0
2,6,60,0.1,0.211525777777778,0.208797659642211,5.41453734095402,0,0,0,0
5,20.4,51,0.4,0.920154666666667,0.499942724709524,53.064939225783,1.18571767741102,20.5611537976046,14.2983652530521,0
6,20.3,58,0.35,0.930206222222222,0.479529637748512,54.0166840009792,46.8062831233376,50.1906462988049,19.2655958666821,44.5647345541002
5,7.95,53,0.15,0.588422666666667,0.611570323027551,54.5182235505264,1.93505882647786,41.7814636773399,12.5261889533334,0
6,5.1,51,0.1,0.528069777777778,0.534016935856293,37.1703489867494,6.22888695906635,47.9437082153782,54.1755071569763,18.7507707592
3,2.75,55,0.05,0.146187555555556,0.162014911398325,59.3089345807372,44.2764450897311,0,0,0
3,14.5,58,0.25,0.597735111111111,0.586271169820366,6.69198748109659,34.7597573633344,0,0,0
6,15.6,52,0.3,0.890716888888889,0.649230484541327,20.5633351121855,32.7263872785255,4.05436156135898,24.6269039819127,14.2506838337636
4,18.9,54,0.35,0.815919111111111,0.69688860103623,31.0786886704433,5.6758733606971,54.5457115709901,0,0
3,11.4,57,0.2,0.511441777777778,0.513777613290544,45.5023981366543,10.3841647435258,0,0,0
4,22.8,57,0.4,0.873696,0.646290294621859,4.83403805543585,2.59848578250615,29.4693337790556,0,0
4,10.2,51,0.2,0.620573333333333,0.623452789007165,21.6393902887867,52.8433165058228,44.661130799772,0,0
4,20.4,51,0.4,0.872111555555556,0.646290294621859,10.8795756610887,56.7952339309921,6.05094341162288,0,0
3,7.5,50,0.15,0.4117,0.418903718043597,11.676480326225,25.049113866197,0,0,0
3,15.6,52,0.3,0.666461333333333,0.636384387633061,57.5689572424803,18.3277321384271,0,0,0
2,14.5,58,0.25,0.454830666666667,0.438959968979379,26.6323376152706,0,0,0,0
6,10.6,53,0.2,0.698166222222222,0.750427097370068,14.7906204550063,57.6495150992738,13.37285750632,23.7365508879738,13.471473200161
3,12,60,0.2,0.506664444444444,0.513777613290544,54.6618242358469,33.0256133229622,0,0,0
4,2.8,56,0.05,0.204840444444444,0.212170880069836,53.8903387182983,27.7986340355607,23.9037856123859,0,0
2,18,60,0.3,0.524960444444444,0.493538290724796,40.6843689583976,0,0,0,0
4,16.8,56,0.3,0.771760444444444,0.709948452238572,44.7032946148673,38.452217290186,30.2205711724214,0,0
6,14.25,57,0.25,0.823829333333333,0.739529637748512,42.159444853798,51.6569453462302,22.7797450406517,42.7273730043226,31.4112261311137
3,11.4,57,0.2,0.499511555555556,0.513777613290544,13.6110687548424,58.7402162982638,0,0,0
6,7.95,53,0.15,0.635296888888889,0.681922863405995,59.786679902294,47.3382316167069,47.695292878135,37.9421324237009,48.6870471345779
4,17.85,51,0.35,0.816475555555556,0.69688860103623,30.7960876696901,42.9558751411949,14.8887811761857,0,0
4,11.6,58,0.2,0.596366222222222,0.623452789007165,40.2516462799283,58.9715510756801,56.2092797177154,0,0
4,2.7,54,0.05,0.193374222222222,0.212170880069836,10.850701468334,59.7378712339574,31.2231716609794,0,0
6,16.5,55,0.3,0.882318666666667,0.649230484541327,5.71685262055833,58.0692479731447,37.2066845625376,9.36018941346201,23.9020238483721
6,13.75,55,0.25,0.838704888888889,0.739529637748512,26.5471511906806,11.0247171873004,14.9538478684808,17.1066931239349,31.770570565271
4,11.8,59,0.2,0.600527111111111,0.623452789007165,18.3085911646578,38.986180770436,17.3269167953243,0,0
3,8.7,58,0.15,0.414442666666667,0.418903718043597,32.3355933558214,35.4038168035221,0,0,0
3,2.85,57,0.05,0.152484444444444,0.162014911398325,58.808323602563,6.10334513526376,0,0,0
2,2.95,59,0.05,0.114052,0.109934441829515,28.8805421111918,0,0,0,0
4,21.6,54,0.4,0.876694666666667,0.646290294621859,32.6482803575429,41.940531711094,4.74301533493105,0,0
4,11.8,59,0.2,0.585546666666667,0.623452789007165,36.8642862359466,7.04491520623252,36.4123763391989,0,0
2,11,55,0.2,0.385200444444444,0.373310423217143,52.5126615228887,0,0,0,0
5,17.85,51,0.35,0.879618666666667,0.635359391376191,31.4984504075964,53.9687859085906,6.54506471801059,38.0742777582835,0
2,11.4,57,0.2,0.378125777777778,0.373310423217143,6.02534374119651,0,0,0,0
6,17.7,59,0.3,0.886894666666667,0.649230484541327,37.309271576186,24.8764492214271,38.8534870375115,29.3561349076632,5.62531867027927
5,22,55,0.4,0.909076444444444,0.499942724709524,36.1682996589334,35.4889610655999,13.5157044241382,40.1059840196844,0
2,18.2,52,0.35,0.584345777777778,0.537045388453393,10.1474146154591,0,0,0,0
5,7.65,51,0.15,0.582887111111111,0.611570323027551,37.5466221152714,15.0448487850324,15.7786863433849,50.6356872050179,0
3,2.6,52,0.05,0.166528,0.162014911398325,21.7842249410492,52.4720566430406,0,0,0
4,7.95,53,0.15,0.503033777777778,0.523897274573418,53.2524044457873,54.0318353683629,26.8771292248588,0,0
3,12.75,51,0.25,0.589075555555556,0.586271169820366,51.5821352535868,13.9185724964694,0,0,0
2,2.65,53,0.05,0.106394666666667,0.109934441829515,33.3098731296864,0,0,0,0
6,17.5,50,0.35,0.927989777777778,0.479529637748512,22.2903323525059,29.512192474078,27.9631344984553,2.50282802429168,37.0201095182518
4,8.1,54,0.15,0.511308,0.523897274573418,8.19798194318342,17.9832461154917,45.6824861315839,0,0
2,9,60,0.15,0.303860888888889,0.296589653438087,26.816754020009,0,0,0,0
2,20,50,0.4,0.638715555555556,0.56948126216517,6.9620963116995,0,0,0,0
3,20.65,59,0.35,0.726180888888889,0.664117266728631,13.4052292497494,40.3979479685433,0,0,0
6,23.6,59,0.4,0.95058,0.230427097370068,23.6241781494432,56.217738970494,26.2137431101835,9.75135005210781,18.5892521598862
5,24,60,0.4,0.926262222222222,0.499942724709524,35.9449863492676,56.9324484078336,24.2410956011912,2.46194665282196,0
3,2.95,59,0.05,0.165540888888889,0.162014911398325,25.9527831673833,5.56851243402636,0,0,0
2,5.2,52,0.1,0.225093333333333,0.208797659642211,52.0644028676479,0,0,0,0
5,8.1,54,0.15,0.594079111111111,0.611570323027551,35.6919120956793,32.1072437827503,20.0133434667632,51.2809545298808,0
3,21.6,54,0.4,0.788072,0.669469807107075,40.9839245298257,16.5005875455094,0,0,0
2,22,55,0.4,0.638641777777778,0.56948126216517,40.2703978450151,0,0,0,0
5,21,60,0.35,0.882036888888889,0.635359391376191,43.6601791329384,51.4392709062549,59.5105703188463,45.567624096004,0
2,7.5,50,0.15,0.296701777777778,0.296589653438087,41.6730578879599,0,0,0,0
